timestamp,machine_id,temperature_c,vibration_mm_s,pressure_bar,rpm,fault_flag,fault_type
2024-02-11 03:00:00,CNC_Mill_01,64.84,0.806,4.355,1424.0,0,none
2024-02-11 03:00:00,Hydraulic_Press_02,77.68,1.017,8.57,1453.0,0,none
2024-02-11 03:00:00,Conveyor_Motor_03,45.66,0.599,2.015,1403.0,0,none
2024-02-11 04:00:00,CNC_Mill_01,66.54,0.781,4.141,1451.0,0,none
2024-02-11 04:00:00,Hydraulic_Press_02,76.48,1.234,8.593,1483.0,0,none
2024-02-11 04:00:00,Conveyor_Motor_03,43.31,0.486,2.09,1406.0,0,none
2024-02-11 05:00:00,CNC_Mill_01,65.68,0.827,4.451,1446.0,0,none
2024-02-11 05:00:00,Hydraulic_Press_02,76.71,1.233,8.447,1419.0,0,none
2024-02-11 05:00:00,Conveyor_Motor_03,44.54,0.484,2.145,1438.0,0,none
2024-02-11 06:00:00,CNC_Mill_01,64.5,0.807,4.15,1452.0,0,none
2024-02-11 06:00:00,Hydraulic_Press_02,79.14,1.203,8.482,1443.0,0,none
2024-02-11 06:00:00,Conveyor_Motor_03,43.93,0.486,2.046,1491.0,0,none
2024-02-11 07:00:00,CNC_Mill_01,64.58,0.727,4.142,1445.0,0,none
2024-02-11 07:00:00,Hydraulic_Press_02,78.42,1.174,8.243,1471.0,0,none
2024-02-11 07:00:00,Conveyor_Motor_03,43.14,0.551,1.76,1430.0,0,none
2024-02-11 08:00:00,CNC_Mill_01,68.87,0.781,4.281,1414.0,0,none
2024-02-11 08:00:00,Hydraulic_Press_02,77.92,1.145,8.538,1424.0,0,none
2024-02-11 08:00:00,Conveyor_Motor_03,43.92,0.489,1.934,1455.0,0,none
2024-02-11 09:00:00,CNC_Mill_01,66.26,0.862,4.286,1440.0,0,none
2024-02-11 09:00:00,Hydraulic_Press_02,78.46,1.257,8.52,1438.0,0,none
2024-02-11 09:00:00,Conveyor_Motor_03,45.11,0.46,2.466,1456.0,0,none
2024-02-11 10:00:00,CNC_Mill_01,63.75,0.751,4.126,1494.0,0,none
2024-02-11 10:00:00,Hydraulic_Press_02,79.36,1.168,8.444,1455.0,0,none
2024-02-11 10:00:00,Conveyor_Motor_03,44.14,0.563,2.004,1483.0,0,none
2024-02-11 11:00:00,CNC_Mill_01,66.19,0.879,4.318,1459.0,0,none
2024-02-11 11:00:00,Hydraulic_Press_02,78.07,1.361,8.587,1421.0,0,none
2024-02-11 11:00:00,Conveyor_Motor_03,43.2,0.434,2.291,1399.0,0,none
2024-02-11 12:00:00,CNC_Mill_01,60.51,0.768,4.075,1440.0,0,none
2024-02-11 12:00:00,Hydraulic_Press_02,78.59,1.311,8.375,1471.0,0,none
2024-02-11 12:00:00,Conveyor_Motor_03,45.06,0.501,1.92,1430.0,0,none
2024-02-11 13:00:00,CNC_Mill_01,65.07,0.734,4.212,1481.0,0,none
2024-02-11 13:00:00,Hydraulic_Press_02,73.94,1.231,8.539,1421.0,0,none
2024-02-11 13:00:00,Conveyor_Motor_03,43.78,0.423,2.0,1422.0,0,none
2024-02-11 14:00:00,CNC_Mill_01,62.88,0.816,4.254,1495.0,0,none
2024-02-11 14:00:00,Hydraulic_Press_02,77.57,1.094,8.121,1444.0,0,none
2024-02-11 14:00:00,Conveyor_Motor_03,46.08,0.551,2.112,1468.0,0,none
2024-02-11 15:00:00,CNC_Mill_01,67.57,1.004,4.122,1421.0,0,none
2024-02-11 15:00:00,Hydraulic_Press_02,76.58,1.168,8.568,1426.0,0,none
2024-02-11 15:00:00,Conveyor_Motor_03,46.26,0.494,2.085,1431.0,0,none
2024-02-11 16:00:00,CNC_Mill_01,73.24,4.77,4.467,1449.0,1,bearing_wear
2024-02-11 16:00:00,Hydraulic_Press_02,90.36,4.706,8.861,1449.0,1,bearing_wear
2024-02-11 16:00:00,Conveyor_Motor_03,56.18,3.853,2.339,1466.0,1,bearing_wear
2024-02-11 17:00:00,CNC_Mill_01,66.27,0.748,4.203,1440.0,0,none
2024-02-11 17:00:00,Hydraulic_Press_02,76.91,1.249,8.596,1454.0,0,none
2024-02-11 17:00:00,Conveyor_Motor_03,45.79,0.452,2.182,1473.0,0,none
2024-02-11 18:00:00,CNC_Mill_01,65.74,0.877,4.031,1499.0,0,none
2024-02-11 18:00:00,Hydraulic_Press_02,79.42,1.088,8.565,1427.0,0,none
2024-02-11 18:00:00,Conveyor_Motor_03,44.88,0.49,2.296,1436.0,0,none
2024-02-11 19:00:00,CNC_Mill_01,61.5,0.779,4.46,1429.0,0,none
2024-02-11 19:00:00,Hydraulic_Press_02,77.85,1.226,8.485,1466.0,0,none
2024-02-11 19:00:00,Conveyor_Motor_03,45.38,0.634,2.198,1457.0,0,none
2024-02-11 20:00:00,CNC_Mill_01,64.31,0.881,4.361,1472.0,0,none
2024-02-11 20:00:00,Hydraulic_Press_02,77.01,1.287,8.475,1455.0,0,none
2024-02-11 20:00:00,Conveyor_Motor_03,47.39,0.39,2.098,1456.0,0,none
2024-02-11 21:00:00,CNC_Mill_01,63.01,0.754,4.109,1454.0,0,none
2024-02-11 21:00:00,Hydraulic_Press_02,78.24,1.254,8.552,1443.0,0,none
2024-02-11 21:00:00,Conveyor_Motor_03,47.22,0.54,2.206,1466.0,0,none
2024-02-11 22:00:00,CNC_Mill_01,62.75,0.824,4.043,1459.0,0,none
2024-02-11 22:00:00,Hydraulic_Press_02,78.66,1.199,8.751,1465.0,0,none
2024-02-11 22:00:00,Conveyor_Motor_03,45.14,0.601,1.979,1449.0,0,none
2024-02-11 23:00:00,CNC_Mill_01,67.34,0.736,4.319,1460.0,0,none
2024-02-11 23:00:00,Hydraulic_Press_02,74.97,1.299,8.588,1424.0,0,none
2024-02-11 23:00:00,Conveyor_Motor_03,44.53,0.499,2.199,1455.0,0,none
2024-02-12 00:00:00,CNC_Mill_01,64.1,0.908,4.306,1453.0,0,none
2024-02-12 00:00:00,Hydraulic_Press_02,76.62,1.069,8.478,1472.0,0,none
2024-02-12 00:00:00,Conveyor_Motor_03,43.25,0.537,2.079,1490.0,0,none
2024-02-12 01:00:00,CNC_Mill_01,64.51,0.809,4.274,1465.0,0,none
2024-02-12 01:00:00,Hydraulic_Press_02,78.75,1.164,8.451,1464.0,0,none
2024-02-12 01:00:00,Conveyor_Motor_03,45.72,0.514,1.986,1434.0,0,none
2024-02-12 02:00:00,CNC_Mill_01,64.88,0.876,4.243,1444.0,0,none
2024-02-12 02:00:00,Hydraulic_Press_02,77.09,1.272,8.48,1466.0,0,none
2024-02-12 02:00:00,Conveyor_Motor_03,44.21,0.594,2.394,1456.0,0,none
2024-02-12 03:00:00,CNC_Mill_01,65.55,0.717,4.143,1459.0,0,none
2024-02-12 03:00:00,Hydraulic_Press_02,78.11,1.197,8.363,1470.0,0,none
2024-02-12 03:00:00,Conveyor_Motor_03,43.34,0.408,2.155,1482.0,0,none
2024-02-12 04:00:00,CNC_Mill_01,66.05,0.772,4.361,1466.0,0,none
2024-02-12 04:00:00,Hydraulic_Press_02,76.36,1.175,8.169,1445.0,0,none
2024-02-12 04:00:00,Conveyor_Motor_03,43.31,0.594,2.205,1431.0,0,none
2024-02-12 05:00:00,CNC_Mill_01,66.06,0.808,4.101,1453.0,0,none
2024-02-12 05:00:00,Hydraulic_Press_02,79.06,1.167,8.535,1451.0,0,none
2024-02-12 05:00:00,Conveyor_Motor_03,45.99,0.625,1.996,1448.0,0,none
2024-02-12 06:00:00,CNC_Mill_01,65.12,0.794,4.579,1457.0,0,none
2024-02-12 06:00:00,Hydraulic_Press_02,77.19,1.037,8.21,1443.0,0,none
2024-02-12 06:00:00,Conveyor_Motor_03,43.69,0.341,1.872,1458.0,0,none
2024-02-12 07:00:00,CNC_Mill_01,65.45,0.8,4.184,1422.0,0,none
2024-02-12 07:00:00,Hydraulic_Press_02,80.88,1.241,8.561,1441.0,0,none
2024-02-12 07:00:00,Conveyor_Motor_03,43.64,0.386,2.168,1471.0,0,none
2024-02-12 08:00:00,CNC_Mill_01,66.2,0.821,4.306,1460.0,0,none
2024-02-12 08:00:00,Hydraulic_Press_02,78.26,1.147,8.373,1450.0,0,none
2024-02-12 08:00:00,Conveyor_Motor_03,47.52,0.526,1.904,1460.0,0,none
2024-02-12 09:00:00,CNC_Mill_01,66.14,0.918,4.325,1462.0,0,none
2024-02-12 09:00:00,Hydraulic_Press_02,76.37,1.304,8.292,1450.0,0,none
2024-02-12 09:00:00,Conveyor_Motor_03,46.85,0.327,2.283,1441.0,0,none
2024-02-12 10:00:00,CNC_Mill_01,64.89,0.77,4.208,1453.0,0,none
2024-02-12 10:00:00,Hydraulic_Press_02,77.74,1.245,8.641,1459.0,0,none
2024-02-12 10:00:00,Conveyor_Motor_03,47.0,0.451,1.896,1448.0,0,none
2024-02-12 11:00:00,CNC_Mill_01,63.92,0.877,4.246,1461.0,0,none
2024-02-12 11:00:00,Hydraulic_Press_02,77.89,1.131,8.477,1439.0,0,none
2024-02-12 11:00:00,Conveyor_Motor_03,43.86,0.684,2.251,1442.0,0,none
2024-02-12 12:00:00,CNC_Mill_01,65.15,0.713,4.297,1468.0,0,none
2024-02-12 12:00:00,Hydraulic_Press_02,82.42,1.325,8.538,1437.0,0,none
2024-02-12 12:00:00,Conveyor_Motor_03,44.6,0.536,2.239,1424.0,0,none
2024-02-12 13:00:00,CNC_Mill_01,66.28,0.989,3.947,1436.0,0,none
2024-02-12 13:00:00,Hydraulic_Press_02,79.76,1.265,8.309,1464.0,0,none
2024-02-12 13:00:00,Conveyor_Motor_03,44.87,0.344,2.267,1439.0,0,none
2024-02-12 14:00:00,CNC_Mill_01,65.22,0.679,4.109,1463.0,0,none
2024-02-12 14:00:00,Hydraulic_Press_02,76.84,1.129,8.197,1453.0,0,none
2024-02-12 14:00:00,Conveyor_Motor_03,43.22,0.487,2.129,1471.0,0,none
2024-02-12 15:00:00,CNC_Mill_01,65.4,0.783,4.241,1426.0,0,none
2024-02-12 15:00:00,Hydraulic_Press_02,77.29,1.365,8.598,1465.0,0,none
2024-02-12 15:00:00,Conveyor_Motor_03,45.91,0.489,2.137,1422.0,0,none
2024-02-12 16:00:00,CNC_Mill_01,64.08,0.773,4.131,1424.0,0,none
2024-02-12 16:00:00,Hydraulic_Press_02,80.4,1.29,8.647,1475.0,0,none
2024-02-12 16:00:00,Conveyor_Motor_03,44.05,0.472,1.983,1463.0,0,none
2024-02-12 17:00:00,CNC_Mill_01,64.88,0.818,4.394,1458.0,0,none
2024-02-12 17:00:00,Hydraulic_Press_02,76.98,1.133,8.602,1471.0,0,none
2024-02-12 17:00:00,Conveyor_Motor_03,47.85,0.544,2.345,1459.0,0,none
2024-02-12 18:00:00,CNC_Mill_01,63.04,0.733,4.142,1465.0,0,none
2024-02-12 18:00:00,Hydraulic_Press_02,78.63,1.346,8.675,1445.0,0,none
2024-02-12 18:00:00,Conveyor_Motor_03,46.24,0.55,1.803,1442.0,0,none
2024-02-12 19:00:00,CNC_Mill_01,65.41,0.876,4.021,1401.0,0,none
2024-02-12 19:00:00,Hydraulic_Press_02,77.89,1.171,8.367,1453.0,0,none
2024-02-12 19:00:00,Conveyor_Motor_03,46.01,0.541,1.747,1424.0,0,none
2024-02-12 20:00:00,CNC_Mill_01,65.86,0.776,4.273,1459.0,0,none
2024-02-12 20:00:00,Hydraulic_Press_02,77.51,1.169,8.391,1465.0,0,none
2024-02-12 20:00:00,Conveyor_Motor_03,46.28,0.426,2.131,1449.0,0,none
2024-02-12 21:00:00,CNC_Mill_01,62.97,0.747,4.103,1443.0,0,none
2024-02-12 21:00:00,Hydraulic_Press_02,77.7,1.01,8.639,1461.0,0,none
2024-02-12 21:00:00,Conveyor_Motor_03,45.07,0.46,2.017,1453.0,0,none
2024-02-12 22:00:00,CNC_Mill_01,66.45,0.923,4.278,1440.0,0,none
2024-02-12 22:00:00,Hydraulic_Press_02,75.47,1.26,8.462,1462.0,0,none
2024-02-12 22:00:00,Conveyor_Motor_03,46.0,0.559,2.144,1446.0,0,none
2024-02-12 23:00:00,CNC_Mill_01,63.57,0.843,4.073,1451.0,0,none
2024-02-12 23:00:00,Hydraulic_Press_02,75.26,1.214,8.568,1465.0,0,none
2024-02-12 23:00:00,Conveyor_Motor_03,48.56,0.494,1.998,1443.0,0,none
2024-02-13 00:00:00,CNC_Mill_01,64.89,0.768,4.151,1422.0,0,none
2024-02-13 00:00:00,Hydraulic_Press_02,77.85,1.156,8.684,1494.0,0,none
2024-02-13 00:00:00,Conveyor_Motor_03,43.84,0.607,1.996,1447.0,0,none
2024-02-13 01:00:00,CNC_Mill_01,64.75,0.943,4.001,1440.0,0,none
2024-02-13 01:00:00,Hydraulic_Press_02,79.03,1.261,8.47,1464.0,0,none
2024-02-13 01:00:00,Conveyor_Motor_03,45.16,0.318,2.229,1433.0,0,none
2024-02-13 02:00:00,CNC_Mill_01,62.2,0.733,4.438,1436.0,0,none
2024-02-13 02:00:00,Hydraulic_Press_02,78.91,1.219,8.727,1447.0,0,none
2024-02-13 02:00:00,Conveyor_Motor_03,45.26,0.457,2.293,1447.0,0,none
2024-02-13 03:00:00,CNC_Mill_01,62.69,0.724,4.017,1467.0,0,none
2024-02-13 03:00:00,Hydraulic_Press_02,77.09,1.174,8.393,1452.0,0,none
2024-02-13 03:00:00,Conveyor_Motor_03,44.59,0.481,2.302,1481.0,0,none
2024-02-13 04:00:00,CNC_Mill_01,65.49,0.671,4.083,1445.0,0,none
2024-02-13 04:00:00,Hydraulic_Press_02,77.68,1.225,8.535,1463.0,0,none
2024-02-13 04:00:00,Conveyor_Motor_03,44.03,0.524,2.006,1421.0,0,none
2024-02-13 05:00:00,CNC_Mill_01,67.94,0.732,4.081,1426.0,0,none
2024-02-13 05:00:00,Hydraulic_Press_02,77.83,1.226,8.471,1478.0,0,none
2024-02-13 05:00:00,Conveyor_Motor_03,44.21,0.544,2.036,1440.0,0,none
2024-02-13 06:00:00,CNC_Mill_01,64.54,0.87,3.931,1449.0,0,none
2024-02-13 06:00:00,Hydraulic_Press_02,81.28,1.077,8.355,1447.0,0,none
2024-02-13 06:00:00,Conveyor_Motor_03,44.57,0.521,2.056,1458.0,0,none
2024-02-13 07:00:00,CNC_Mill_01,66.15,0.922,4.422,1429.0,0,none
2024-02-13 07:00:00,Hydraulic_Press_02,78.23,1.225,8.553,1478.0,0,none
2024-02-13 07:00:00,Conveyor_Motor_03,44.39,0.482,2.18,1414.0,0,none
2024-02-13 08:00:00,CNC_Mill_01,64.8,0.781,4.062,1471.0,0,none
2024-02-13 08:00:00,Hydraulic_Press_02,77.8,1.115,8.544,1477.0,0,none
2024-02-13 08:00:00,Conveyor_Motor_03,46.4,0.499,2.205,1452.0,0,none
2024-02-13 09:00:00,CNC_Mill_01,62.85,0.713,4.216,1439.0,0,none
2024-02-13 09:00:00,Hydraulic_Press_02,79.12,1.274,8.472,1427.0,0,none
2024-02-13 09:00:00,Conveyor_Motor_03,43.47,0.541,1.986,1430.0,0,none
2024-02-13 10:00:00,CNC_Mill_01,66.76,0.789,4.199,1441.0,0,none
2024-02-13 10:00:00,Hydraulic_Press_02,78.83,1.078,8.383,1452.0,0,none
2024-02-13 10:00:00,Conveyor_Motor_03,46.26,0.472,2.076,1449.0,0,none
2024-02-13 11:00:00,CNC_Mill_01,68.16,0.839,4.333,1448.0,0,none
2024-02-13 11:00:00,Hydraulic_Press_02,77.21,1.2,8.358,1439.0,0,none
2024-02-13 11:00:00,Conveyor_Motor_03,45.98,0.438,1.939,1477.0,0,none
2024-02-13 12:00:00,CNC_Mill_01,65.03,0.86,4.2,1439.0,0,none
2024-02-13 12:00:00,Hydraulic_Press_02,79.63,1.222,8.395,1419.0,0,none
2024-02-13 12:00:00,Conveyor_Motor_03,45.49,0.556,1.932,1435.0,0,none
2024-02-13 13:00:00,CNC_Mill_01,63.91,0.731,4.151,1445.0,0,none
2024-02-13 13:00:00,Hydraulic_Press_02,76.86,1.148,8.466,1453.0,0,none
2024-02-13 13:00:00,Conveyor_Motor_03,46.74,0.475,2.176,1418.0,0,none
2024-02-13 14:00:00,CNC_Mill_01,65.91,0.842,4.135,1420.0,0,none
2024-02-13 14:00:00,Hydraulic_Press_02,77.99,1.201,8.332,1421.0,0,none
2024-02-13 14:00:00,Conveyor_Motor_03,44.65,0.493,2.037,1448.0,0,none
2024-02-13 15:00:00,CNC_Mill_01,64.35,0.712,4.28,1443.0,0,none
2024-02-13 15:00:00,Hydraulic_Press_02,77.29,1.066,8.339,1455.0,0,none
2024-02-13 15:00:00,Conveyor_Motor_03,42.51,0.526,2.214,1428.0,0,none
2024-02-13 16:00:00,CNC_Mill_01,64.93,0.925,4.013,1427.0,0,none
2024-02-13 16:00:00,Hydraulic_Press_02,77.41,1.228,8.486,1482.0,0,none
2024-02-13 16:00:00,Conveyor_Motor_03,45.09,0.444,2.313,1455.0,0,none
2024-02-13 17:00:00,CNC_Mill_01,65.76,0.671,4.026,1478.0,0,none
2024-02-13 17:00:00,Hydraulic_Press_02,82.45,1.134,8.72,1434.0,0,none
2024-02-13 17:00:00,Conveyor_Motor_03,46.13,0.502,2.218,1459.0,0,none
2024-02-13 18:00:00,CNC_Mill_01,64.82,0.9,4.145,1443.0,0,none
2024-02-13 18:00:00,Hydraulic_Press_02,78.55,1.269,8.544,1466.0,0,none
2024-02-13 18:00:00,Conveyor_Motor_03,45.47,0.336,2.133,1483.0,0,none
2024-02-13 19:00:00,CNC_Mill_01,67.34,0.678,4.211,1460.0,0,none
2024-02-13 19:00:00,Hydraulic_Press_02,78.84,1.334,8.56,1455.0,0,none
2024-02-13 19:00:00,Conveyor_Motor_03,44.96,0.461,1.993,1449.0,0,none
2024-02-13 20:00:00,CNC_Mill_01,65.64,0.613,4.182,1443.0,0,none
2024-02-13 20:00:00,Hydraulic_Press_02,75.85,1.218,8.789,1448.0,0,none
2024-02-13 20:00:00,Conveyor_Motor_03,43.55,0.488,2.104,1478.0,0,none
2024-02-13 21:00:00,CNC_Mill_01,66.28,0.883,4.282,1443.0,0,none
2024-02-13 21:00:00,Hydraulic_Press_02,77.7,1.084,8.465,1471.0,0,none
2024-02-13 21:00:00,Conveyor_Motor_03,47.42,0.525,2.28,1441.0,0,none
2024-02-13 22:00:00,CNC_Mill_01,67.08,0.656,4.404,1423.0,0,none
2024-02-13 22:00:00,Hydraulic_Press_02,78.57,1.321,8.524,1482.0,0,none
2024-02-13 22:00:00,Conveyor_Motor_03,45.98,0.608,2.171,1462.0,0,none
2024-02-13 23:00:00,CNC_Mill_01,64.92,0.768,4.065,1443.0,0,none
2024-02-13 23:00:00,Hydraulic_Press_02,77.05,1.171,8.521,1444.0,0,none
2024-02-13 23:00:00,Conveyor_Motor_03,42.57,0.54,2.083,1453.0,0,none
2024-02-14 00:00:00,CNC_Mill_01,64.74,0.775,3.962,1457.0,0,none
2024-02-14 00:00:00,Hydraulic_Press_02,78.74,1.252,8.656,1454.0,0,none
2024-02-14 00:00:00,Conveyor_Motor_03,45.23,0.538,2.203,1418.0,0,none
2024-02-14 01:00:00,CNC_Mill_01,67.38,0.729,3.831,1447.0,0,none
2024-02-14 01:00:00,Hydraulic_Press_02,77.86,1.294,8.439,1453.0,0,none
2024-02-14 01:00:00,Conveyor_Motor_03,45.05,0.472,1.997,1472.0,0,none
2024-02-14 02:00:00,CNC_Mill_01,64.8,0.914,3.992,1440.0,0,none
2024-02-14 02:00:00,Hydraulic_Press_02,78.76,1.185,8.349,1435.0,0,none
2024-02-14 02:00:00,Conveyor_Motor_03,46.41,0.541,2.007,1423.0,0,none
2024-02-14 03:00:00,CNC_Mill_01,66.17,1.063,4.16,1467.0,0,none
2024-02-14 03:00:00,Hydraulic_Press_02,79.3,1.19,8.524,1452.0,0,none
2024-02-14 03:00:00,Conveyor_Motor_03,42.83,0.491,2.391,1431.0,0,none
2024-02-14 04:00:00,CNC_Mill_01,64.68,0.691,4.056,1449.0,0,none
2024-02-14 04:00:00,Hydraulic_Press_02,79.49,1.255,8.622,1444.0,0,none
2024-02-14 04:00:00,Conveyor_Motor_03,45.61,0.504,1.836,1461.0,0,none
2024-02-14 05:00:00,CNC_Mill_01,68.06,0.683,4.139,1446.0,0,none
2024-02-14 05:00:00,Hydraulic_Press_02,77.06,1.138,8.841,1469.0,0,none
2024-02-14 05:00:00,Conveyor_Motor_03,47.26,0.376,2.279,1444.0,0,none
2024-02-14 06:00:00,CNC_Mill_01,64.98,0.825,4.496,1434.0,0,none
2024-02-14 06:00:00,Hydraulic_Press_02,77.36,1.212,8.285,1494.0,0,none
2024-02-14 06:00:00,Conveyor_Motor_03,45.33,0.405,1.839,1442.0,0,none
2024-02-14 07:00:00,CNC_Mill_01,63.76,0.834,4.288,1445.0,0,none
2024-02-14 07:00:00,Hydraulic_Press_02,80.04,1.293,8.412,1452.0,0,none
2024-02-14 07:00:00,Conveyor_Motor_03,45.93,0.515,2.102,1454.0,0,none
2024-02-14 08:00:00,CNC_Mill_01,65.17,0.781,4.395,1463.0,0,none
2024-02-14 08:00:00,Hydraulic_Press_02,79.08,1.256,8.477,1456.0,0,none
2024-02-14 08:00:00,Conveyor_Motor_03,46.9,0.413,1.683,1448.0,0,none
2024-02-14 09:00:00,CNC_Mill_01,62.95,0.891,4.26,1436.0,0,none
2024-02-14 09:00:00,Hydraulic_Press_02,79.42,1.17,8.53,1409.0,0,none
2024-02-14 09:00:00,Conveyor_Motor_03,46.46,0.422,2.167,1485.0,0,none
2024-02-14 10:00:00,CNC_Mill_01,64.49,0.935,4.575,1450.0,0,none
2024-02-14 10:00:00,Hydraulic_Press_02,77.05,1.123,8.161,1482.0,0,none
2024-02-14 10:00:00,Conveyor_Motor_03,43.48,0.628,2.066,1452.0,0,none
2024-02-14 11:00:00,CNC_Mill_01,62.37,0.723,4.168,1444.0,0,none
2024-02-14 11:00:00,Hydraulic_Press_02,78.33,1.169,8.714,1444.0,0,none
2024-02-14 11:00:00,Conveyor_Motor_03,46.09,0.514,2.183,1438.0,0,none
2024-02-14 12:00:00,CNC_Mill_01,65.82,0.808,4.031,1475.0,0,none
2024-02-14 12:00:00,Hydraulic_Press_02,76.92,1.315,8.529,1463.0,0,none
2024-02-14 12:00:00,Conveyor_Motor_03,45.72,0.456,2.124,1421.0,0,none
2024-02-14 13:00:00,CNC_Mill_01,63.35,0.837,4.341,1437.0,0,none
2024-02-14 13:00:00,Hydraulic_Press_02,80.06,1.187,8.574,1428.0,0,none
2024-02-14 13:00:00,Conveyor_Motor_03,44.1,0.419,2.159,1457.0,0,none
2024-02-14 14:00:00,CNC_Mill_01,63.25,0.733,4.242,1446.0,0,none
2024-02-14 14:00:00,Hydraulic_Press_02,78.05,1.373,8.772,1427.0,0,none
2024-02-14 14:00:00,Conveyor_Motor_03,43.32,0.374,2.278,1485.0,0,none
2024-02-14 15:00:00,CNC_Mill_01,64.31,0.737,4.025,1414.0,0,none
2024-02-14 15:00:00,Hydraulic_Press_02,78.33,1.257,8.502,1422.0,0,none
2024-02-14 15:00:00,Conveyor_Motor_03,44.24,0.631,2.18,1421.0,0,none
2024-02-14 16:00:00,CNC_Mill_01,65.44,0.785,4.249,1453.0,0,none
2024-02-14 16:00:00,Hydraulic_Press_02,76.3,1.24,8.53,1452.0,0,none
2024-02-14 16:00:00,Conveyor_Motor_03,45.11,0.519,1.909,1424.0,0,none
2024-02-14 17:00:00,CNC_Mill_01,66.23,0.623,4.324,1467.0,0,none
2024-02-14 17:00:00,Hydraulic_Press_02,74.8,1.225,8.346,1453.0,0,none
2024-02-14 17:00:00,Conveyor_Motor_03,44.67,0.511,2.155,1450.0,0,none
2024-02-14 18:00:00,CNC_Mill_01,64.04,0.81,4.347,1441.0,0,none
2024-02-14 18:00:00,Hydraulic_Press_02,76.84,1.094,8.448,1470.0,0,none
2024-02-14 18:00:00,Conveyor_Motor_03,44.72,0.497,1.913,1466.0,0,none
2024-02-14 19:00:00,CNC_Mill_01,64.85,0.748,4.422,1460.0,0,none
2024-02-14 19:00:00,Hydraulic_Press_02,75.35,1.07,8.49,1426.0,0,none
2024-02-14 19:00:00,Conveyor_Motor_03,45.06,0.552,2.125,1436.0,0,none
2024-02-14 20:00:00,CNC_Mill_01,69.26,0.939,4.158,1457.0,0,none
2024-02-14 20:00:00,Hydraulic_Press_02,77.61,1.208,8.375,1428.0,0,none
2024-02-14 20:00:00,Conveyor_Motor_03,45.61,0.409,2.022,1398.0,0,none
2024-02-14 21:00:00,CNC_Mill_01,64.94,0.836,4.402,1457.0,0,none
2024-02-14 21:00:00,Hydraulic_Press_02,74.66,1.082,8.392,1437.0,0,none
2024-02-14 21:00:00,Conveyor_Motor_03,44.99,0.575,2.27,1424.0,0,none
2024-02-14 22:00:00,CNC_Mill_01,66.08,0.877,3.897,1476.0,0,none
2024-02-14 22:00:00,Hydraulic_Press_02,78.59,1.207,8.37,1476.0,0,none
2024-02-14 22:00:00,Conveyor_Motor_03,46.25,0.405,2.223,1431.0,0,none
2024-02-14 23:00:00,CNC_Mill_01,65.35,0.959,4.298,1419.0,0,none
2024-02-14 23:00:00,Hydraulic_Press_02,76.16,1.369,8.654,1430.0,0,none
2024-02-14 23:00:00,Conveyor_Motor_03,46.18,0.45,2.254,1425.0,0,none
2024-02-15 00:00:00,CNC_Mill_01,66.57,0.887,4.059,1482.0,0,none
2024-02-15 00:00:00,Hydraulic_Press_02,77.06,1.083,8.572,1433.0,0,none
2024-02-15 00:00:00,Conveyor_Motor_03,45.36,0.521,2.072,1467.0,0,none
2024-02-15 01:00:00,CNC_Mill_01,65.35,0.782,4.372,1466.0,0,none
2024-02-15 01:00:00,Hydraulic_Press_02,76.28,1.263,8.579,1432.0,0,none
2024-02-15 01:00:00,Conveyor_Motor_03,44.89,0.397,1.964,1466.0,0,none
2024-02-15 02:00:00,CNC_Mill_01,62.15,0.865,4.076,1421.0,0,none
2024-02-15 02:00:00,Hydraulic_Press_02,78.68,1.163,8.464,1438.0,0,none
2024-02-15 02:00:00,Conveyor_Motor_03,41.54,0.604,2.286,1439.0,0,none
2024-02-15 03:00:00,CNC_Mill_01,64.21,0.794,4.431,1425.0,0,none
2024-02-15 03:00:00,Hydraulic_Press_02,78.79,1.201,8.258,1432.0,0,none
2024-02-15 03:00:00,Conveyor_Motor_03,43.67,0.488,1.978,1443.0,0,none
2024-02-15 04:00:00,CNC_Mill_01,64.49,0.852,4.362,1430.0,0,none
2024-02-15 04:00:00,Hydraulic_Press_02,80.89,1.1,8.401,1424.0,0,none
2024-02-15 04:00:00,Conveyor_Motor_03,46.61,0.361,2.049,1445.0,0,none
2024-02-15 05:00:00,CNC_Mill_01,66.52,0.787,4.173,1497.0,0,none
2024-02-15 05:00:00,Hydraulic_Press_02,79.59,1.211,8.621,1449.0,0,none
2024-02-15 05:00:00,Conveyor_Motor_03,45.5,0.453,2.177,1439.0,0,none
2024-02-15 06:00:00,CNC_Mill_01,66.85,0.813,4.51,1467.0,0,none
2024-02-15 06:00:00,Hydraulic_Press_02,77.06,1.349,8.605,1477.0,0,none
2024-02-15 06:00:00,Conveyor_Motor_03,44.27,0.428,2.361,1430.0,0,none
2024-02-15 07:00:00,CNC_Mill_01,67.29,0.693,4.38,1459.0,0,none
2024-02-15 07:00:00,Hydraulic_Press_02,77.34,1.196,8.542,1482.0,0,none
2024-02-15 07:00:00,Conveyor_Motor_03,48.25,0.519,1.965,1450.0,0,none
2024-02-15 08:00:00,CNC_Mill_01,63.37,0.77,4.177,1458.0,0,none
2024-02-15 08:00:00,Hydraulic_Press_02,81.26,1.242,8.57,1473.0,0,none
2024-02-15 08:00:00,Conveyor_Motor_03,47.52,0.505,2.46,1461.0,0,none
2024-02-15 09:00:00,CNC_Mill_01,64.18,0.721,4.242,1459.0,0,none
